
100000,59.627466
150000,114.500732
200000,203.783652
250000,333.652091
300000,559.120527
350000,891.712537
400000,1036.408386
450000,1450.727722
500000,1567.686045
550000,1656.906483
600000,2537.684452
650000,2895.454797
700000,2953.692336
750000,2868.729233
800000,3257.976426
850000,4350.389421
900000,4764.678421
950000,4905.642236
1000000,5786.705433
